comment,comment_clean,polarity,category
Bidens famely got rich from shady deels in comunist countrys.he cant unite us.,Bidens famely got rich from shady deels in comunist countryshe cant unite us,0.0625,positive
"The best speech I have seen Biden make.  I was expecting a lot of gaffes, but it was clean.",The best speech I have seen Biden make  I was expecting a lot of gaffes but it was clean,0.6833333333333333,positive
It's sad to see a satanist replace a good man like Donald Trump,Its sad to see a satanist replace a good man like Donald Trump,0.09999999999999998,positive
Congratulations joe biden from the UK !!! The best man won and I'm glad Trump is out yes !!!!!!!,Congratulations joe biden from the UK  The best man won and Im glad Trump is out yes ,0.75,positive
"You need to check out Dominion. This is the manufacturer of the computer on line counting machines in DEMOCRAT states. No they do not all use the same machines. But almost to a man democrat states use Dominion kit.  The big scam is, this company is owned by and run by family members of the most senior Democrats in the USA. The CEO is husband to the most senior Democrat.  (Google and Wikki fill in the blanks quite well) The shares are all owned by democrats. It was a Dominion machine that was  nudged into a quick transfer of votes, once discovered the cover story was ""Glitch"" however no one has any idea the true scale of the fraud ...  yet questions need answering. But first the why?  Well once you set off on the path of fraud you may as well do a good job. In the past basic fraud lead to 115% turn outs and more. So an issue. This lead to more covert sophistication. Live data. This then gave the ""thieves"" access to the numbers,  telling them how far behind they were, and more importantly how many votes  were needed without the alarm bells sounding fraud. .(the 115% issue)  This had to be carefully factored to avoid another 115% turn out issue.  You then need to plan how to collect and introduce additional ballots. Its starts back in May the cover story. You tell everyone on your side to use mail in voting because of fears of COVID 19. This was massively convenient and pushed by a compliant press. You argue and win publically a massive increase in mail in ballot voting. Next on election day via the live data feed (you made the machines and you get the data) someone calculates which states need an injection of ballots and how many..  These then are found. Don't forget the cover story is the post office is over whelmed and some will arrive late but all is well because of the post mark being proof of posting within the voting time limit. So the excuse is circulating before the event. Next you make sure any witnesses are kept well away from the vote counting and accept a little push back on this,  but none from the media of course. Then just in time hundreds of thousands of votes appear and save the day. Yet there are safe guards built into the ballot counting process to prevent fraud. That is the automatic signature comparison algorithm. The authenticated threshold is dumbed down from a 75 % probable match to a worthless 40%  Done without anyone knowing.    Then turning down the dot per inch resolution from the workable 200 DPI to 50 DPI ... The system then can never find fault with a signature. So all doubtful ballots even if signed by Donald Duck are accepted as valid.  This has added benefits. The election is close and believable !!!    Recently (yesterday) an affidavit from a postal worker surfaced, he was working on back dating ballots for that nights find. Then a Judge today confesses he was bribed back in May... He does not say quite what for. But it's nice if something is contested to have the judge on your side.  Next an honest judge insists by court order ""observers"" are allowed within 6 feet of the vote counters, this is ignored completely despite it being state law. The illegal votes are safely introduced. Joe Biden and the media say Joe will be the next president and insist Trump concede.  Repeat this over dozens of states and this explains why Joe did not bother to go on the campaign trail at all. He knew it was in the bag.  American politics utterly stinks .",You need to check out Dominion This is the manufacturer of the computer on line counting machines in DEMOCRAT states No they do not all use the same machines But almost to a man democrat states use Dominion kit  The big scam is this company is owned by and run by family members of the most senior Democrats in the USA The CEO is husband to the most senior Democrat  Google and Wikki fill in the blanks quite well The shares are all owned by democrats It was a Dominion machine that was  nudged into a quick transfer of votes once discovered the cover story was Glitch however no one has any idea the true scale of the fraud   yet questions need answering But first the why  Well once you set off on the path of fraud you may as well do a good job In the past basic fraud lead to  turn outs and more So an issue This lead to more covert sophistication Live data This then gave the thieves access to the numbers  telling them how far behind they were and more importantly how many votes  were needed without the alarm bells sounding fraud the  issue  This had to be carefully factored to avoid another  turn out issue  You then need to plan how to collect and introduce additional ballots Its starts back in May the cover story You tell everyone on your side to use mail in voting because of fears of COVID  This was massively convenient and pushed by a compliant press You argue and win publically a massive increase in mail in ballot voting Next on election day via the live data feed you made the machines and you get the data someone calculates which states need an injection of ballots and how many  These then are found Dont forget the cover story is the post office is over whelmed and some will arrive late but all is well because of the post mark being proof of posting within the voting time limit So the excuse is circulating before the event Next you make sure any witnesses are kept well away from the vote counting and accept a little push back on this  but none from the media of course Then just in time hundreds of thousands of votes appear and save the day Yet there are safe guards built into the ballot counting process to prevent fraud That is the automatic signature comparison algorithm The authenticated threshold is dumbed down from a   probable match to a worthless   Done without anyone knowing    Then turning down the dot per inch resolution from the workable  DPI to  DPI  The system then can never find fault with a signature So all doubtful ballots even if signed by Donald Duck are accepted as valid  This has added benefits The election is close and believable     Recently yesterday an affidavit from a postal worker surfaced he was working on back dating ballots for that nights find Then a Judge today confesses he was bribed back in May He does not say quite what for But its nice if something is contested to have the judge on your side  Next an honest judge insists by court order observers are allowed within  feet of the vote counters this is ignored completely despite it being state law The illegal votes are safely introduced Joe Biden and the media say Joe will be the next president and insist Trump concede  Repeat this over dozens of states and this explains why Joe did not bother to go on the campaign trail at all He knew it was in the bag  American politics utterly stinks ,0.11414898989898989,positive
Fake news...election is not yet over,Fake newselection is not yet over,-0.5,negative
"“Yeah, feels like hope” - Nux (Mad max Fury road)",Yeah feels like hope  Nux Mad max Fury road,-0.625,negative
"Hahaha he is not president yet. not officially anyway. with election fraud that is under investigation, he will lose ..",Hahaha he is not president yet not officially anyway with election fraud that is under investigation he will lose ,0.2,positive
We All Muslims Loves You Mr President Joe Biden😍😍❤️,We All Muslims Loves You Mr President Joe Biden,0.0,negative
BBC another Globalist network.,BBC another Globalist network,0.0,negative
A true spirit from a true president 💙,A true spirit from a true president ,0.35,positive
"Congrats USA! This is more like it!
From Holland, The Netherlands and the Dutch 🇳🇱🧡","Congrats USA This is more like it
From Holland The Netherlands and the Dutch ",0.5,positive
All my honour to the president of America“ The Trump”,All my honour to the president of America The Trump,0.0,negative
You are tearing American apart and you are happy doing it,You are tearing American apart and you are happy doing it,0.4,positive
I have a feeling he’s going to be assassinated.,I have a feeling hes going to be assassinated,0.0,negative
"Not a president yet 😂😂😂😂
Wtf BBC fake news 😂😂😂😂😂😂😂😂😂","Not a president yet 
Wtf BBC fake news ",-0.5,negative
Look at his adorable running 🥺💙,Look at his adorable running ,0.5,positive
"May GOD have mercy on the American brithers and sisters now there copuintry is now at risk, America is going to be destroyed by biden, i pray for you all because this must be a fiddle",May GOD have mercy on the American brithers and sisters now there copuintry is now at risk America is going to be destroyed by biden i pray for you all because this must be a fiddle,0.0,negative
Hunter passes 10% to jojo,Hunter passes  to jojo,0.0,negative
🤮🤮🤮🤮🤮🤮🤮🤮🤮,,0.0,negative
No me gustan NADA!,No me gustan NADA,0.0,negative
"I feel proud to be an American, and I’m British...",I feel proud to be an American and Im British,0.26666666666666666,positive
"Trump""Make America Great""
Biden""Make America Better","TrumpMake America Great
BidenMake America Better",0.65,positive
"Overnight, when the polls were covered, when Republicans weren’t allowed to view the polling votes.",Overnight when the polls were covered when Republicans werent allowed to view the polling votes,0.0,negative
Shut Ap  Joe Biden,Shut Ap  Joe Biden,0.0,negative
"Noone is President Elect. The term ""President-Elect"" 1st observed in 20th amendment 1933. Jan 6th Congress counts electoral votes. 270 or more wins. Term President-Elect was then used but NOT until the 6th. If noone hits 270 the House picks President.",Noone is President Elect The term PresidentElect st observed in th amendment  Jan th Congress counts electoral votes  or more wins Term PresidentElect was then used but NOT until the th If noone hits  the House picks President,0.5333333333333333,positive
This speech will be remembered for along time.,This speech will be remembered for along time,0.0,negative
"Finden Sie @ steve.watcher auf Instagram für alle Online-Dienste, die Wiederherstellung von Konten und alle Hacking-Dienste.  Sein absolut das Beste.",Finden Sie  stevewatcher auf Instagram für alle OnlineDienste die Wiederherstellung von Konten und alle HackingDienste  Sein absolut das Beste,0.0,negative
"Finden Sie @ steve.watcher auf Instagram für alle Online-Dienste, die Wiederherstellung von Konten und alle Hacking-Dienste.  Sein absolut das Beste.",Finden Sie  stevewatcher auf Instagram für alle OnlineDienste die Wiederherstellung von Konten und alle HackingDienste  Sein absolut das Beste,0.0,negative
He will never be president....he will go to jail soon,He will never be presidenthe will go to jail soon,-0.1,negative
Christmas around the corner!! Merry Christmas everyone.,Christmas around the corner Merry Christmas everyone,0.0,negative
Joe Biden is friend of China him got much money from China,Joe Biden is friend of China him got much money from China,0.2,positive
Boo boo how can a dead man vote... Haha,Boo boo how can a dead man vote Haha,0.0,negative
We need Trump....👍,We need Trump,0.0,negative
The first woman in the white House only got in by cheating.. Yeah great day for women.. You can't get in the right way.. You cheat! Great lesson for young women..,The first woman in the white House only got in by cheating Yeah great day for women You cant get in the right way You cheat Great lesson for young women,0.31938775510204087,positive
"I'm so ready to respect this country again. Glad you guys stood up for democracy and chose a worthy president. That was a speech of healing, of unison. Lets finally look towards the future. I'm not an american but i have tears in my eyes: we will not lead by the example of our power, but by the power of our example- thats presidential",Im so ready to respect this country again Glad you guys stood up for democracy and chose a worthy president That was a speech of healing of unison Lets finally look towards the future Im not an american but i have tears in my eyes we will not lead by the example of our power but by the power of our example thats presidential,0.1722222222222222,positive
"This guy was one of the main reasons for the Iraq war 
Not because the bush administration deceived him....no,in his opinion it was a very good choice 
Americans are so naiv unfortunately!","This guy was one of the main reasons for the Iraq war 
Not because the bush administration deceived himnoin his opinion it was a very good choice 
Americans are so naiv unfortunately",0.1922222222222222,positive
"Just a note from the UK, you now have a president that is in his soul a good man regardless of politics. The world needs this guy to bring some dignity back to democracy.",Just a note from the UK you now have a president that is in his soul a good man regardless of politics The world needs this guy to bring some dignity back to democracy,0.35,positive
Can anyone explain why the video of him feeling kids up has been removed this is clearly a fix because he sold his soul to lobbyist who are now protecting him online laughable and anyone who disagree is just a shill plain and simple,Can anyone explain why the video of him feeling kids up has been removed this is clearly a fix because he sold his soul to lobbyist who are now protecting him online laughable and anyone who disagree is just a shill plain and simple,-0.15357142857142855,negative
I once respected the BBC...I once believed they had integrity and reported the news honestly. I now see that that was a mistake... Joe Biden is nothing more than former Vice President of the Obama Administration. The Associated Press does not declare our President Elect.,I once respected the BBCI once believed they had integrity and reported the news honestly I now see that that was a mistake Joe Biden is nothing more than former Vice President of the Obama Administration The Associated Press does not declare our President Elect,0.47500000000000003,positive
I am an indian but i am still here 🏳️ we love you sir 💌,I am an indian but i am still here  we love you sir ,0.5,positive
ввс fake news,ввс fake news,-0.5,negative
JAJA In Guantanamo   Joe Biden. Viva Trump our best president in the USA ever!!!,JAJA In Guantanamo   Joe Biden Viva Trump our best president in the USA ever,1.0,positive
Größter Schmutz,Größter Schmutz,0.0,negative
Hur dur orange man bad,Hur dur orange man bad,-0.6999999999999998,negative
"CONGRATS BIDEN
 LOVE PHILIPPINES!!!❤❤❤❤","CONGRATS BIDEN
 LOVE PHILIPPINES",0.5,positive
"Kamala and Joe forgot to ""Count Every Hero"" which is to not declare a winner until all military votes are counted. They are still counting military votes today, veterans day.  Shameful.",Kamala and Joe forgot to Count Every Hero which is to not declare a winner until all military votes are counted They are still counting military votes today veterans day  Shameful,-0.1,negative
Joe Biden 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,Joe Biden ,0.0,negative
Biden forever,Biden forever,0.0,negative
Imagine Biden standing up to America's enemies and competitors.  Are you still happy you voted for him?,Imagine Biden standing up to Americas enemies and competitors  Are you still happy you voted for him,0.8,positive
Congratulations on winning President Biden! I am a Korean.,Congratulations on winning President Biden I am a Korean,0.5,positive
"Who elected him? The media? Yeah, hes not president elect. Hes just a dude without a job faking like hes done something.",Who elected him The media Yeah hes not president elect Hes just a dude without a job faking like hes done something,0.8,positive
"Forgive me but, i dont understand, Did i miss something? He's literaly NOT the president.",Forgive me but i dont understand Did i miss something Hes literaly NOT the president,0.0,negative
🇵🇭 from Philippines...Congratulations to the newest President of the America.........God blessed America...., from PhilippinesCongratulations to the newest President of the AmericaGod blessed America,0.0,negative
Ric Flair can beat you,Ric Flair can beat you,0.0,negative
"I feel happy that he wins even if I'm not an american 😅
Congratulations US.
Greetings from Philippines!","I feel happy that he wins even if Im not an american 
Congratulations US
Greetings from Philippines",0.3666666666666667,positive
As of now He is Fake President,As of now He is Fake President,-0.5,negative
I'll just say World is saved from a trash talker,Ill just say World is saved from a trash talker,-0.5,negative
"He Looks so humble, just jogged on the stage 😂",He Looks so humble just jogged on the stage ,-0.2,negative
Parabéns Estados Unidos da América from Portugal! 👏🏻🇵🇹,Parabéns Estados Unidos da América from Portugal ,0.0,negative
His entrance gave me vibes of ps2 WWE ngl🥺,His entrance gave me vibes of ps WWE ngl,0.0,negative
If someone played 'here comes the money ' in entrance I will be beliving that he is Shane O mac,If someone played here comes the money  in entrance I will be beliving that he is Shane O mac,0.0,negative
yes finally gta 6 and james webb will launch tomarrow ❤️🔥😂🤣,yes finally gta  and james webb will launch tomarrow ,0.0,negative
Congratulations from India 🇮🇳 wot an amazing speech.. This is what a leader should stand for..Its People,Congratulations from India  wot an amazing speech This is what a leader should stand forIts People,0.6000000000000001,positive
Congratulations from Ukraine,Congratulations from Ukraine,0.0,negative
Top 10 most satisfying anime speeches,Top  most satisfying anime speeches,0.5,positive
CONGRAAATSSS SIRRR!!🙏🙏,CONGRAAATSSS SIRRR,0.0,negative
"13:10
Not the whole world 😂
Egyptian and proud 😎❤️","
Not the whole world 
Egyptian and proud ",0.5,positive
Great speech! Greetings from Germany,Great speech Greetings from Germany,0.8,positive
Biden aao kabhi haveli pe🔥🔥,Biden aao kabhi haveli pe,0.0,negative
Team Grandpa Joe 🙌🏽🙌🏽🙌🏽🙌🏽💙,Team Grandpa Joe ,0.0,negative
"We heard a lot before, nothing happens at the end...",We heard a lot before nothing happens at the end,0.0,negative
Congratulations 👏,Congratulations ,0.0,negative
Congratz from kerala,Congratz from kerala,0.0,negative
yesssssssss😘,yesssssssss,0.0,negative
Welcome to national shut down mandated mask and curfews hope yall have sta and vacation time,Welcome to national shut down mandated mask and curfews hope yall have sta and vacation time,0.32222222222222224,positive
субтитры на английском плииз,субтитры на английском плииз,0.0,negative
i like this one,i like this one,0.0,negative
It touches my heart when he came to the stage with facemask.,It touches my heart when he came to the stage with facemask,0.0,negative
We are happy 😁😁😁,We are happy ,0.8,positive
I hope he really delivers and does his best to save the world...,I hope he really delivers and does his best to save the world,0.6,positive
Run Forest...,Run Forest,0.0,negative
Congrats,Congrats,0.0,negative
What's the song?,Whats the song,0.0,negative
"“I pledge to be a President who seeks not to divide but unify, who doesn’t see Red States and Blue States but only sees the United States.”

God damn, now that’s what a call a President.","I pledge to be a President who seeks not to divide but unify who doesnt see Red States and Blue States but only sees the United States

God damn now thats what a call a President",0.0,negative
"Diese Frau (Vizepräsidentin) gab bekannt, dass er aus einer indischen Familie stammt",Diese Frau Vizepräsidentin gab bekannt dass er aus einer indischen Familie stammt,0.0,negative
I dont care for what comes out of your mouth i want action..,I dont care for what comes out of your mouth i want action,0.1,positive
"If I close my eyes while listening to this , it would seem that I m dreaming 💗💖💜💙💚💛so relieving !!!",If I close my eyes while listening to this  it would seem that I m dreaming so relieving ,0.0,negative
Can't believe you didn't vote kanye...,Cant believe you didnt vote kanye,0.0,negative
Biden is trending in India,Biden is trending in India,0.0,negative
Lol he was in avenger endgame😅😅😅,Lol he was in avenger endgame,0.8,positive
Trump disliked that,Trump disliked that,-0.2,negative
